user_id,gender,married,has_children,age,tenure_months,amount_of_trips,canceled_trips,rooms_avg,nights_avg,hotel_price_avg,hotel_count,seats_avg,flight_price_avg,flight_count,checked_bags_avg,session_duration_avg_sec
590077,1,False,False,40,26,3,1.0,1.0,2.5,601.0,2.0,1.0,393.005,2.0,0.5,82.833333333
436320,1,True,True,50,28,2,0.0,1.0,3.0,387.5,2.0,1.0,199.715,2.0,0.5,131.75
468832,1,True,False,38,28,5,1.0,1.0,4.75,624.5,4.0,1.0,427.39333333333326,3.0,0.6666666666666666,147.0
637457,1,False,False,41,25,2,0.0,1.5,2.5,361.0,2.0,1.5,564.265,2.0,0.0,72.75
500828,1,True,False,46,27,3,0.0,1.0,2.5,335.5,2.0,1.0,415.17,3.0,0.3333333333333333,85.25
532774,1,True,False,59,27,0,0.0,,,,0.0,,,0.0,,70.25
535682,1,False,False,19,27,0,0.0,,,,0.0,,,0.0,,55.375
511017,0,True,False,61,27,1,0.0,1.0,2.0,354.0,1.0,1.0,511.25,1.0,1.0,89.375
597029,1,True,False,40,26,5,0.0,1.75,6.0,1937.5,4.0,1.25,410.8125,4.0,1.0,118.625
515168,1,False,True,47,27,2,0.0,1.5,3.5,2643.0,2.0,,,0.0,,69.666666666
588507,1,False,False,51,26,3,0.0,1.0,12.333333333333334,1087.3333333333333,3.0,1.5,4636.16,2.0,0.5,119.25
441982,1,False,False,48,28,5,0.0,1.0,3.6666666666666665,1154.3333333333333,3.0,1.4,387.758,5.0,0.4,112.875
543559,0,True,True,48,26,2,0.0,1.0,3.0,410.0,2.0,1.0,402.70000000000005,2.0,0.0,135.125
530322,0,False,True,46,27,2,0.0,1.0,2.5,924.0,2.0,1.0,203.435,2.0,1.5,102.75
639168,1,False,True,42,25,2,0.0,1.0,7.0,2005.5,2.0,1.0,448.635,2.0,0.5,81.375
512691,1,False,True,33,27,2,0.0,1.0,3.0,330.0,2.0,1.0,606.585,2.0,0.0,115.125
520819,1,True,True,50,27,2,0.0,1.0,3.0,1671.0,2.0,1.0,236.44,2.0,0.0,100.111111111
667981,1,True,False,48,25,3,0.0,1.0,6.666666666666667,1217.0,3.0,1.0,317.12666666666667,3.0,0.0,114.125
615006,1,False,False,51,25,1,0.0,1.0,5.0,825.0,1.0,1.0,577.02,1.0,0.0,90.625
507773,1,False,False,40,27,3,0.0,1.0,3.0,451.3333333333333,3.0,1.0,442.01,2.0,0.5,115.75
560978,1,False,True,18,26,2,0.0,1.0,13.0,2592.0,2.0,2.0,9178.88,1.0,1.0,142.125
515229,1,True,True,53,27,5,1.0,1.5,5.0,1295.5,4.0,1.6666666666666667,1518.8066666666666,3.0,0.3333333333333333,158.0
517393,1,False,False,37,27,1,0.0,1.0,4.0,248.0,1.0,1.0,333.55,1.0,0.0,102.75
520885,0,True,True,37,27,5,1.0,1.0,3.75,1856.5,4.0,1.0,216.1075,4.0,0.75,155.666666666
550711,1,False,False,18,26,1,0.0,1.0,1.0,503.0,1.0,1.0,44.93,1.0,0.0,135.25
500078,1,True,False,47,27,2,0.0,1.0,4.0,290.0,2.0,1.0,163.89000000000001,2.0,1.0,120.875
614632,1,True,True,52,25,2,0.0,1.0,7.0,777.0,1.0,1.0,104.24,1.0,1.0,83.25
521992,1,True,True,34,27,4,0.0,1.25,3.5,822.5,4.0,1.25,1056.9675,4.0,0.75,116.444444444
524251,1,True,True,50,27,3,0.0,1.0,6.0,1171.3333333333333,3.0,1.0,105.17,2.0,1.0,103.111111111
672009,1,True,False,52,25,2,0.0,3.0,1.5,802.5,2.0,3.0,4314.735000000001,2.0,0.0,146.125
567943,1,False,True,34,26,0,0.0,,,,0.0,,,0.0,,50.888888888
618266,1,False,True,44,25,2,1.0,1.0,4.0,1468.0,1.0,1.0,309.68,1.0,1.0,116.5
573040,0,False,False,48,26,3,0.0,1.0,2.6666666666666665,354.0,3.0,1.0,534.3666666666667,3.0,0.3333333333333333,99.875
586077,1,True,False,49,26,3,0.0,1.0,3.0,991.3333333333334,3.0,1.0,327.87666666666667,3.0,0.0,112.875
542670,1,False,False,57,26,3,0.0,2.0,9.0,7290.0,3.0,2.0,2888.22,2.0,0.5,138.625
554202,1,False,False,18,26,2,0.0,1.0,4.5,457.0,2.0,1.0,810.97,1.0,1.0,131.25
537725,1,True,False,33,27,2,0.0,1.0,2.0,398.0,2.0,1.0,174.765,2.0,0.5,105.625
669348,1,True,False,41,25,2,0.0,1.0,4.5,342.0,2.0,1.0,581.73,2.0,0.5,115.125
520527,1,False,False,34,27,2,0.0,1.0,3.5,798.0,2.0,1.0,320.28,2.0,1.0,95.75
616789,1,False,False,23,25,2,0.0,1.0,7.0,581.0,1.0,2.0,1325.52,1.0,1.0,128.125
580077,1,True,False,34,26,2,0.0,1.0,4.5,561.0,2.0,1.0,242.83,1.0,0.0,129.5
535459,0,False,False,29,27,4,0.0,1.0,3.0,525.0,3.0,1.0,217.13,3.0,0.0,157.125
491617,1,False,False,54,27,4,0.0,1.75,7.0,1389.75,4.0,2.0,1968.32,3.0,1.3333333333333333,83.444444444
614668,1,True,True,52,25,2,0.0,1.5,1.0,138.0,2.0,1.5,749.525,2.0,1.0,148.0
560723,1,True,False,48,26,0,0.0,,,,0.0,,,0.0,,50.666666666
518642,1,True,False,71,27,1,0.0,3.0,6.0,5346.0,1.0,,,0.0,,82.111111111
583490,0,False,False,25,26,1,0.0,1.0,6.0,1290.0,1.0,,,0.0,,52.75
588370,0,True,True,40,26,4,0.0,1.3333333333333333,6.333333333333333,1880.0,3.0,1.0,380.825,2.0,1.0,75.0
561339,0,True,True,43,26,2,0.0,1.0,2.5,485.0,2.0,1.0,527.47,2.0,2.0,71.5
549366,0,True,True,49,26,0,0.0,,,,0.0,,,0.0,,50.5
523710,1,False,False,43,27,3,0.0,1.0,5.0,510.0,3.0,1.0,385.8666666666666,3.0,0.6666666666666666,116.111111111
636526,0,True,True,39,25,1,0.0,1.0,2.0,576.0,1.0,1.0,691.85,1.0,1.0,82.625
546065,0,True,True,48,26,3,0.0,1.0,5.333333333333333,311.3333333333333,3.0,1.0,294.75666666666666,3.0,0.3333333333333333,135.125
578607,1,False,False,40,26,6,0.0,1.25,2.25,725.25,4.0,1.0,275.026,5.0,0.8,151.222222222
519368,1,False,True,21,27,1,0.0,1.0,1.0,198.0,1.0,1.0,207.24,1.0,0.0,57.0
627617,1,True,False,22,25,2,0.0,1.0,3.0,560.0,2.0,1.0,286.96,1.0,0.0,111.25
551473,1,True,False,79,26,1,0.0,1.0,2.0,288.0,1.0,,,0.0,,109.25
609167,1,False,False,39,25,4,0.0,1.25,3.5,581.75,4.0,1.25,384.4,4.0,0.75,141.875
529520,0,False,True,22,27,1,0.0,2.0,2.0,636.0,1.0,2.0,2902.24,1.0,0.0,86.25
541980,1,True,False,64,26,1,0.0,1.0,4.0,1072.0,1.0,1.0,258.87,1.0,0.0,94.5
510494,1,True,False,48,27,4,0.0,1.25,2.75,325.5,4.0,1.25,535.0975,4.0,0.25,110.625
600444,1,True,False,54,26,5,0.0,1.0,2.0,223.2,5.0,1.0,369.636,5.0,0.4,134.25
577225,1,True,False,47,26,2,0.0,1.5,3.0,840.0,2.0,1.5,600.89,2.0,1.5,137.875
555250,1,False,False,28,26,1,0.0,1.0,1.0,81.0,1.0,1.0,608.07,1.0,0.0,64.5
511757,1,True,True,65,27,0,0.0,,,,0.0,,,0.0,,90.5
536066,1,False,False,43,27,3,0.0,1.3333333333333333,2.6666666666666665,563.6666666666666,3.0,1.3333333333333333,435.0566666666667,3.0,0.3333333333333333,123.0
512283,1,False,False,47,27,5,0.0,1.0,1.6,225.0,5.0,1.0,222.294,5.0,0.4,177.444444444
502826,1,True,True,48,27,3,0.0,1.0,1.0,167.0,1.0,1.0,393.31333333333333,3.0,0.3333333333333333,112.875
576677,1,True,False,53,26,4,1.0,1.0,2.3333333333333335,393.3333333333333,3.0,1.0,109.22333333333331,3.0,0.6666666666666666,98.285714285
545272,0,True,False,54,26,1,0.0,1.0,5.0,2840.0,1.0,1.0,445.62,1.0,1.0,80.5
593398,1,False,False,24,26,0,0.0,,,,0.0,,,0.0,,61.75
526221,1,True,False,67,27,1,0.0,1.0,9.0,1305.0,1.0,1.0,378.52,1.0,1.0,117.75
539010,1,True,True,41,27,3,0.0,1.0,5.333333333333333,1558.0,3.0,1.0,583.5,2.0,0.5,90.875
544444,1,False,False,55,26,2,0.0,1.5,3.5,657.0,2.0,1.5,219.5,2.0,0.5,108.375
543375,1,False,False,44,26,4,0.0,1.25,1.75,630.0,4.0,1.25,1237.7125,4.0,0.5,149.666666666
559211,1,True,True,44,26,4,0.0,1.0,4.0,608.25,4.0,1.0,240.2125,4.0,0.5,133.5
684521,1,True,False,33,24,2,0.0,1.5,3.5,2208.0,2.0,1.0,379.14,1.0,0.0,77.5
520934,1,False,True,54,27,1,0.0,2.0,2.0,692.0,1.0,2.0,2853.08,1.0,0.0,139.777777777
530463,1,False,False,40,27,6,0.0,1.8,2.8,1252.0,5.0,1.6666666666666667,1291.5233333333333,6.0,0.16666666666666666,185.75
524151,0,False,False,24,27,3,0.0,1.0,2.5,533.5,2.0,1.0,93.57499999999999,2.0,1.0,199.875
454920,1,True,False,39,28,5,0.0,1.6,4.8,846.4,5.0,1.6,2132.1440000000002,5.0,0.6,124.5
552384,1,False,False,59,26,3,0.0,1.0,2.6666666666666665,859.0,3.0,1.0,399.6166666666666,3.0,0.6666666666666666,112.0
501817,1,True,False,51,27,3,0.0,2.0,3.3333333333333335,1654.6666666666667,3.0,2.0,823.9533333333334,3.0,0.6666666666666666,125.777777777
523846,0,False,True,26,27,2,0.0,1.0,3.0,354.0,2.0,1.0,713.0,1.0,1.0,94.0
555499,1,True,True,44,26,4,0.0,1.0,4.0,738.0,4.0,1.0,454.1833333333334,3.0,1.3333333333333333,143.125
544480,1,True,False,28,26,3,0.0,1.0,2.3333333333333335,249.33333333333334,3.0,1.0,340.55,3.0,0.6666666666666666,104.666666666
564306,1,False,False,43,26,4,0.0,1.0,5.666666666666667,899.0,3.0,1.0,282.80333333333334,3.0,0.6666666666666666,126.25
555521,1,True,False,50,26,2,0.0,1.0,13.5,4116.5,2.0,1.0,397.845,2.0,0.5,92.888888888
542326,1,True,True,38,26,3,0.0,1.0,2.3333333333333335,484.3333333333333,3.0,1.0,301.70666666666665,3.0,0.0,97.75
477805,1,False,False,34,28,1,0.0,1.0,10.0,2000.0,1.0,,,0.0,,113.5
550442,1,False,False,28,26,2,0.0,1.0,6.0,690.0,2.0,1.0,402.35,1.0,0.0,122.5
555030,1,False,False,25,26,1,1.0,,,,0.0,,,0.0,,57.833333333
576668,1,False,False,18,26,0,0.0,,,,0.0,,,0.0,,171.666666666
513138,1,False,True,18,27,0,0.0,,,,0.0,,,0.0,,55.875
566455,1,False,True,44,26,4,0.0,1.25,3.25,1132.5,4.0,1.25,898.95,4.0,0.75,174.75
518127,1,False,False,36,27,4,0.0,1.25,4.0,443.0,4.0,1.25,306.5175,4.0,0.25,133.75
511377,1,True,False,66,27,2,0.0,1.0,4.0,1633.0,2.0,,,0.0,,140.75
539627,1,False,False,51,27,2,0.0,1.0,2.0,261.0,2.0,1.0,250.42,2.0,0.0,103.625
498298,1,False,False,18,27,3,0.0,1.3333333333333333,8.0,1666.6666666666667,3.0,1.0,298.05,1.0,2.0,121.875
582768,1,True,False,43,26,5,0.0,1.0,5.25,2623.0,4.0,1.2,1578.1219999999998,5.0,0.4,133.875
516246,1,False,False,39,27,4,0.0,1.0,2.75,554.25,4.0,1.0,368.4225,4.0,0.75,135.0
576231,1,True,True,31,26,2,0.0,1.0,3.0,887.0,2.0,1.0,101.29,1.0,0.0,129.375
485393,1,False,False,27,27,1,1.0,,,,0.0,,,0.0,,68.833333333
521719,1,False,False,22,27,1,0.0,1.0,2.0,232.0,1.0,1.0,236.02,1.0,0.0,137.875
542334,1,True,True,56,26,2,0.0,2.0,5.0,4344.0,2.0,1.0,644.53,1.0,1.0,114.125
517653,1,True,True,54,27,2,0.0,1.0,2.0,155.5,2.0,1.0,289.8,2.0,1.0,134.125
529857,1,True,False,70,27,1,0.0,1.0,24.0,5376.0,1.0,,,0.0,,106.777777777
534782,1,False,False,27,27,4,0.0,1.0,5.75,1707.25,4.0,1.0,306.105,2.0,1.0,89.625
511665,0,False,True,47,27,2,1.0,2.0,3.0,1362.0,1.0,2.0,2012.7,1.0,1.0,81.5
616734,1,False,False,27,25,0,0.0,,,,0.0,,,0.0,,114.125
609240,1,False,True,54,25,3,0.0,1.0,2.6666666666666665,283.3333333333333,3.0,1.0,302.7,3.0,1.3333333333333333,136.125
547817,1,False,False,28,26,3,0.0,1.3333333333333333,7.666666666666667,2740.0,3.0,1.0,218.66,1.0,0.0,92.75
567961,1,False,False,28,26,3,0.0,1.5,3.5,780.0,2.0,1.3333333333333333,1269.36,3.0,0.6666666666666666,126.625
582723,1,True,True,49,26,4,0.0,1.25,5.0,1612.5,4.0,1.25,1287.0325,4.0,0.25,134.555555555
343928,1,True,False,66,30,2,0.0,1.0,4.0,464.0,1.0,1.5,5330.009999999999,2.0,0.5,112.75
517330,0,True,False,71,27,1,0.0,1.0,7.0,994.0,1.0,1.0,467.35,1.0,1.0,131.375
509969,1,True,False,70,27,1,0.0,1.0,6.0,474.0,1.0,,,0.0,,60.333333333
559782,1,False,False,40,26,4,0.0,1.25,3.5,747.75,4.0,1.25,486.43499999999995,4.0,0.25,126.125
575756,1,False,False,39,26,3,1.0,1.0,3.0,427.5,2.0,1.0,349.94,1.0,0.0,143.5
542383,0,False,False,44,26,3,0.0,1.0,2.3333333333333335,311.6666666666667,3.0,1.0,344.5566666666667,3.0,0.6666666666666666,114.25
515751,1,True,True,43,27,3,0.0,1.3333333333333333,3.0,1526.6666666666667,3.0,1.3333333333333333,1043.3466666666666,3.0,0.6666666666666666,146.875
519312,1,True,True,60,27,0,0.0,,,,0.0,,,0.0,,45.875
530090,1,False,True,44,27,3,0.0,1.0,2.6666666666666665,711.3333333333334,3.0,1.0,296.30333333333334,3.0,0.6666666666666666,97.111111111
574987,1,True,True,43,26,1,0.0,1.0,9.0,783.0,1.0,1.0,50.54,1.0,1.0,88.375
539912,1,True,False,57,27,5,0.0,1.0,5.25,697.25,4.0,1.2,776.394,5.0,0.4,113.555555555
540819,0,False,False,43,27,4,1.0,1.0,2.0,260.3333333333333,3.0,1.0,417.8433333333333,3.0,0.6666666666666666,99.428571428
692211,1,False,False,24,24,1,1.0,,,,0.0,,,0.0,,90.5
520152,1,True,True,48,27,4,0.0,1.25,4.75,780.25,4.0,1.0,237.93999999999997,3.0,1.0,130.888888888
651960,1,True,True,43,25,0,0.0,,,,0.0,,,0.0,,68.75
557921,1,True,False,43,26,4,0.0,1.0,2.5,523.25,4.0,1.0,288.8225,4.0,0.75,108.375
530811,1,False,True,19,27,3,0.0,1.0,4.5,597.5,2.0,2.0,4528.32,1.0,1.0,120.375
552649,1,False,False,28,26,2,0.0,1.5,1.5,278.0,2.0,1.5,362.785,2.0,0.5,92.125
539671,1,True,False,46,27,1,0.0,1.0,4.0,416.0,1.0,1.0,549.43,1.0,1.0,73.375
528829,1,False,False,29,27,4,0.0,1.25,7.5,2163.25,4.0,1.0,394.87,2.0,0.5,109.75
498931,1,True,True,59,27,2,0.0,1.0,6.5,1511.5,2.0,1.0,130.65,2.0,0.0,77.125
536050,1,False,False,31,27,3,0.0,1.0,2.3333333333333335,534.0,3.0,1.0,317.66,3.0,1.3333333333333333,130.75
515764,1,False,True,24,27,3,0.0,1.0,10.0,3136.0,3.0,1.0,364.7,1.0,2.0,87.375
488974,1,False,False,55,27,3,0.0,1.0,2.5,158.0,2.0,1.0,150.95,3.0,0.6666666666666666,109.25
598832,1,True,True,53,26,1,0.0,2.0,3.0,1014.0,1.0,,,0.0,,95.0
514981,1,True,False,49,27,3,0.0,1.3333333333333333,4.333333333333333,815.3333333333334,3.0,1.3333333333333333,167.02666666666667,3.0,0.3333333333333333,90.0
602748,0,True,False,44,26,4,0.0,1.0,2.3333333333333335,497.0,3.0,1.25,3026.835,4.0,0.5,193.625
133058,1,False,False,20,36,1,0.0,,,,0.0,1.0,423.51,1.0,0.0,68.125
544469,1,False,True,41,26,3,0.0,1.0,3.0,1351.0,2.0,1.3333333333333333,585.7433333333333,3.0,0.6666666666666666,128.111111111
568167,1,False,False,34,26,4,0.0,1.25,5.5,1031.0,4.0,1.3333333333333333,1214.1766666666667,3.0,0.3333333333333333,116.375
527132,0,False,False,53,27,2,0.0,1.0,3.0,463.5,2.0,1.0,80.69,2.0,0.0,190.5
533497,1,False,False,37,27,5,0.0,1.0,2.3333333333333335,456.6666666666667,3.0,1.0,381.284,5.0,0.6,134.875
563335,0,True,False,61,26,1,0.0,1.0,2.0,250.0,1.0,1.0,489.69,1.0,3.0,76.5
531745,1,False,False,24,27,1,1.0,,,,0.0,,,0.0,,95.666666666
548190,1,True,False,36,26,3,0.0,1.0,6.333333333333333,1110.0,3.0,1.0,432.1,2.0,1.0,123.625
512888,1,True,False,38,27,3,0.0,1.3333333333333333,8.666666666666666,1832.0,3.0,1.0,341.025,2.0,0.5,78.375
514023,0,False,True,45,27,3,0.0,1.0,3.6666666666666665,586.0,3.0,1.0,398.69,2.0,0.0,105.125
566881,0,True,True,54,26,5,0.0,1.25,4.75,538.75,4.0,1.2,880.356,5.0,0.8,103.875
511587,1,True,True,54,27,2,0.0,1.0,2.5,188.5,2.0,1.0,391.29,2.0,1.5,119.5
567563,1,True,False,46,26,3,0.0,1.0,1.0,176.0,1.0,1.0,307.2633333333333,3.0,1.0,118.75
593047,1,True,True,61,26,0,0.0,,,,0.0,,,0.0,,44.5
587754,1,True,True,50,26,2,1.0,1.0,2.0,340.0,1.0,1.0,445.54,1.0,0.0,111.142857142
566875,1,False,False,54,26,5,0.0,1.0,3.0,677.75,4.0,1.6,699.458,5.0,0.8,139.5
544749,0,False,False,45,26,1,0.0,1.0,3.0,789.0,1.0,1.0,463.99,1.0,0.0,106.0
571819,1,True,False,50,26,3,0.0,1.0,1.6666666666666667,203.33333333333334,3.0,1.0,388.46333333333337,3.0,0.3333333333333333,121.125
566999,1,False,False,47,26,3,1.0,,,,0.0,1.0,345.13,2.0,0.0,154.428571428
530720,1,True,False,43,27,4,1.0,1.0,2.5,827.0,2.0,1.0,258.49333333333334,3.0,0.6666666666666666,132.166666666
590123,1,True,False,60,26,1,0.0,1.0,12.0,1248.0,1.0,2.0,4720.34,1.0,1.0,87.5
528413,1,True,False,70,27,0,0.0,,,,0.0,,,0.0,,67.75
611126,1,True,True,52,25,2,0.0,1.5,4.0,930.0,2.0,1.5,1623.5749999999998,2.0,0.5,73.625
608039,1,False,False,25,25,2,0.0,1.0,3.5,476.5,2.0,1.0,449.5,1.0,1.0,68.625
555147,1,False,False,18,26,1,0.0,1.0,2.0,208.0,1.0,1.0,517.59,1.0,1.0,197.555555555
558204,1,False,False,60,26,3,0.0,1.0,4.5,994.0,2.0,1.0,366.79333333333335,3.0,0.6666666666666666,110.25
471687,1,True,False,42,28,4,0.0,1.25,2.75,802.75,4.0,1.25,469.7525,4.0,0.5,161.666666666
499990,1,False,False,38,27,3,1.0,1.0,7.0,1498.0,1.0,2.0,3819.15,2.0,0.5,155.0
551627,1,False,False,33,26,2,0.0,1.0,4.0,460.0,1.0,1.0,222.49,2.0,1.5,83.125
520277,1,False,False,40,27,2,0.0,1.0,1.5,172.5,2.0,1.0,242.2,2.0,0.0,117.125
552598,1,True,True,54,26,3,0.0,1.0,2.0,238.0,2.0,1.3333333333333333,485.69666666666666,3.0,0.3333333333333333,101.555555555
425953,1,True,False,39,28,4,0.0,1.75,2.5,380.0,4.0,1.75,435.9825,4.0,0.0,167.75
589404,1,False,True,41,26,4,1.0,1.6666666666666667,7.333333333333333,1349.3333333333333,3.0,1.0,287.27,2.0,0.0,140.0
554853,1,False,False,41,26,2,0.0,1.0,13.0,3000.0,2.0,1.0,49.31,1.0,0.0,192.25
531654,1,False,False,48,27,3,1.0,1.0,7.0,1106.0,1.0,1.0,1040.02,2.0,1.0,112.166666666
543081,1,True,False,55,26,4,0.0,1.75,3.5,1970.0,4.0,1.75,2338.4449999999997,4.0,0.25,144.0
513613,0,False,False,48,27,3,0.0,1.0,5.0,887.6666666666666,3.0,1.0,334.97,2.0,0.0,92.125
487680,1,True,True,51,27,3,1.0,1.5,3.0,341.0,2.0,1.5,1505.61,2.0,0.5,116.142857142
561798,1,True,False,50,26,3,0.0,1.0,4.333333333333333,423.0,3.0,1.0,524.2466666666668,3.0,0.0,137.625
621922,1,False,False,22,25,1,0.0,1.0,4.0,392.0,1.0,1.0,263.71,1.0,0.0,141.75
638598,1,False,False,18,25,1,0.0,1.0,4.0,292.0,1.0,1.0,413.52,1.0,1.0,62.625
552036,1,True,True,55,26,1,0.0,3.0,5.0,2805.0,1.0,3.0,873.78,1.0,0.0,178.888888888
521044,1,False,False,42,27,4,0.0,1.0,3.75,697.5,4.0,1.0,348.27,3.0,0.3333333333333333,145.777777777
516283,0,True,True,25,27,2,1.0,1.0,1.0,171.0,1.0,1.0,271.77,1.0,1.0,76.857142857
577074,1,True,False,54,26,4,0.0,1.25,3.25,594.5,4.0,1.0,143.04333333333332,3.0,0.6666666666666666,79.25
528929,1,False,True,49,27,2,0.0,1.0,3.0,2583.0,1.0,1.0,536.355,2.0,0.5,118.375
513791,1,False,False,39,27,4,0.0,1.25,7.0,961.5,4.0,1.25,472.225,4.0,0.5,120.75
482548,1,False,True,29,27,4,1.0,1.0,3.6666666666666665,585.0,3.0,1.0,218.50666666666666,3.0,0.6666666666666666,139.166666666
526079,1,True,False,50,27,3,0.0,1.0,5.0,850.0,1.0,1.0,324.22999999999996,3.0,1.0,86.75
556138,1,False,False,38,26,4,0.0,1.0,4.0,404.5,4.0,1.0,260.46,3.0,0.6666666666666666,210.5
499313,1,False,False,46,27,1,0.0,1.0,8.0,800.0,1.0,1.0,100.12,1.0,1.0,102.625
572106,1,True,False,56,26,1,0.0,1.0,11.0,3542.0,1.0,,,0.0,,99.0
533573,1,False,False,46,27,2,0.0,1.0,1.0,93.0,1.0,1.0,156.38,2.0,1.0,65.875
683978,1,True,True,55,24,3,0.0,1.0,2.6666666666666665,389.3333333333333,3.0,1.0,249.81666666666663,3.0,0.6666666666666666,155.375
522323,1,False,False,48,27,5,0.0,1.3333333333333333,4.333333333333333,898.3333333333334,3.0,1.0,119.0325,4.0,0.5,92.0
531926,1,False,False,29,27,2,0.0,,,,0.0,2.0,2630.26,2.0,0.5,140.75
657122,1,True,True,60,25,2,0.0,1.0,5.5,505.5,2.0,1.0,171.08,1.0,0.0,76.111111111
516590,1,False,False,20,27,2,0.0,1.0,2.0,601.5,2.0,1.0,274.62,1.0,0.0,61.0
515514,1,True,False,20,27,0,0.0,,,,0.0,,,0.0,,106.25
549569,1,True,False,49,26,3,0.0,1.0,3.0,591.0,2.0,1.3333333333333333,660.9699999999999,3.0,0.6666666666666666,90.625
547776,1,False,False,44,26,3,0.0,1.3333333333333333,3.0,777.3333333333334,3.0,1.3333333333333333,554.5933333333334,3.0,1.0,115.75
509826,1,True,True,65,27,1,0.0,1.0,5.0,270.0,1.0,1.0,215.25,1.0,0.0,56.625
532544,1,False,False,26,27,1,1.0,,,,0.0,,,0.0,,85.333333333
506250,1,False,True,45,27,3,0.0,1.0,1.6666666666666667,170.33333333333334,3.0,1.0,247.53333333333333,3.0,0.6666666666666666,116.625
521491,1,False,False,36,27,5,1.0,1.0,5.0,1902.0,3.0,1.0,309.0266666666667,3.0,0.3333333333333333,176.833333333
528528,0,False,False,18,27,1,0.0,1.0,4.0,616.0,1.0,1.0,185.81,1.0,0.0,99.875
548635,1,True,True,42,26,4,0.0,1.25,2.5,688.75,4.0,1.25,638.0550000000001,4.0,0.0,91.25
571300,0,True,False,49,26,3,1.0,1.0,4.0,882.0,2.0,1.0,565.9649999999999,2.0,0.5,120.833333333
566196,0,True,False,51,26,3,0.0,1.6666666666666667,4.666666666666667,2033.3333333333333,3.0,1.0,181.545,2.0,0.5,126.875
605308,1,True,False,69,26,0,0.0,,,,0.0,,,0.0,,62.125
594123,1,False,True,48,26,2,0.0,1.5,4.0,2652.0,2.0,1.0,114.9,1.0,1.0,111.0
621665,1,False,True,48,25,5,1.0,1.0,2.3333333333333335,427.6666666666667,3.0,1.25,459.64750000000004,4.0,0.75,119.857142857
596442,2,False,False,19,26,1,0.0,1.0,6.0,1050.0,1.0,,,0.0,,197.125
528842,0,False,False,68,27,2,0.0,1.0,1.0,167.0,1.0,1.0,1232.72,2.0,0.0,98.75
532387,1,False,False,39,27,3,0.0,1.0,6.333333333333333,967.6666666666666,3.0,1.0,370.8966666666667,3.0,0.6666666666666666,130.375
466342,0,False,False,18,28,2,0.0,1.5,12.0,3972.0,2.0,,,0.0,,60.25
519137,1,False,False,51,27,3,0.0,1.3333333333333333,3.3333333333333335,748.3333333333334,3.0,1.3333333333333333,793.6233333333333,3.0,0.3333333333333333,89.444444444
514337,1,False,False,47,27,4,0.0,1.25,6.5,2305.75,4.0,1.0,355.005,2.0,1.0,104.555555555
531557,1,True,False,50,27,6,0.0,1.1666666666666667,3.8333333333333335,1118.3333333333333,6.0,1.1666666666666667,502.25,6.0,0.8333333333333334,152.5
600265,1,False,True,36,26,1,0.0,1.0,17.0,1445.0,1.0,1.0,460.28,1.0,0.0,115.75
526332,1,False,False,30,27,2,0.0,1.5,7.0,4256.0,2.0,1.5,863.705,2.0,1.0,103.125
533211,0,False,True,54,27,4,0.0,1.0,5.666666666666667,1279.0,3.0,1.0,384.5775,4.0,0.5,158.0
607931,1,False,False,30,25,3,0.0,1.0,3.0,737.0,2.0,1.0,490.82666666666665,3.0,0.3333333333333333,156.625
590442,1,True,False,46,26,4,0.0,1.0,3.25,289.25,4.0,1.0,313.47499999999997,4.0,0.0,120.75
553690,1,True,False,69,26,0,0.0,,,,0.0,,,0.0,,105.875
552532,1,True,True,54,26,2,0.0,2.5,2.0,835.0,2.0,2.5,957.03,2.0,0.5,146.375
550973,1,False,False,44,26,4,0.0,1.0,1.5,128.75,4.0,1.0,165.95999999999998,4.0,0.75,98.4
616125,1,False,False,33,25,1,0.0,2.0,3.0,258.0,1.0,2.0,632.32,1.0,1.0,48.5
568641,1,True,False,46,26,1,0.0,1.0,5.0,550.0,1.0,1.0,24.2,1.0,1.0,61.125
167852,1,False,False,19,35,0,0.0,,,,0.0,,,0.0,,58.0
592929,1,False,False,49,26,3,0.0,1.0,6.5,1323.0,2.0,1.0,262.3833333333333,3.0,0.6666666666666666,111.25
515675,1,False,False,32,27,3,1.0,1.5,2.0,438.0,2.0,1.0,613.56,1.0,0.0,111.142857142
549746,1,False,False,44,26,6,0.0,1.1666666666666667,4.0,681.1666666666666,6.0,1.2,528.766,5.0,1.0,140.75
543428,1,False,True,35,26,2,0.0,1.0,7.0,919.5,2.0,,,0.0,,115.625
562275,0,False,False,56,26,5,1.0,1.0,4.25,698.5,4.0,1.0,303.0125,4.0,0.25,127.166666666
525824,1,True,False,40,27,2,0.0,2.0,9.0,4842.0,1.0,1.5,1217.02,2.0,1.0,100.111111111
617458,1,True,True,30,25,3,0.0,1.0,3.5,448.5,2.0,1.0,81.98,3.0,0.6666666666666666,121.875
496286,0,False,False,41,27,3,0.0,2.0,3.0,796.5,2.0,1.6666666666666667,1943.7233333333336,3.0,1.0,179.625
543826,1,False,False,40,26,3,0.0,1.0,4.333333333333333,530.6666666666666,3.0,1.0,193.14,2.0,0.5,107.5
607949,1,False,False,19,25,2,0.0,2.0,12.0,2664.0,1.0,1.0,572.0,1.0,0.0,91.75
526431,1,False,False,43,27,5,0.0,1.2,6.6,741.4,5.0,1.3333333333333333,1055.57,3.0,0.3333333333333333,177.555555555
